# Time(s) Distance(km)
2.061657593976384401e+07 1.830017525037206709e+08
2.061837604243910685e+07 1.829237822446734607e+08
2.062017614511436597e+07 1.828458237338863909e+08
2.062197624778962880e+07 1.827678769861363769e+08
2.062377635046488792e+07 1.826899420162104368e+08
2.062557645314015076e+07 1.826120188389056027e+08
2.062737655581540987e+07 1.825341074690289497e+08
2.062917665849067271e+07 1.824562079213977158e+08
2.063097676116593182e+07 1.823783202108392715e+08
2.063277686384119466e+07 1.823004443521911204e+08
2.063457696651645377e+07 1.822225803603010774e+08
2.063637706919171661e+07 1.821447282500271201e+08
2.063817717186697572e+07 1.820668880362376571e+08
2.063997727454223856e+07 1.819890597338113487e+08
2.064177737721749768e+07 1.819112433576372266e+08
2.064357747989276052e+07 1.818334389226148427e+08
2.064537758256801963e+07 1.817556464436541498e+08
2.064717768524328247e+07 1.816778659356756806e+08
2.064897778791854158e+07 1.816000974136105776e+08
2.065077789059380442e+07 1.815223408924005032e+08
2.065257799326906353e+07 1.814445963869978786e+08
2.065437809594432637e+07 1.813668639123658538e+08
2.065617819861958548e+07 1.812891434834783971e+08
2.065797830129484832e+07 1.812114351153202057e+08
2.065977840397010744e+07 1.811337388228869438e+08
2.066157850664537027e+07 1.810560546211852729e+08
2.066337860932062939e+07 1.809783825252328515e+08
2.066517871199589223e+07 1.809007225500583649e+08
2.066697881467115134e+07 1.808230747107017338e+08
2.066877891734641418e+07 1.807454390222140253e+08
2.067057902002167329e+07 1.806678154996575713e+08
2.067237912269693613e+07 1.805902041581060886e+08
2.067417922537219524e+07 1.805126050126447082e+08
2.067597932804745808e+07 1.804350180783699751e+08
2.067777943072271720e+07 1.803574433703900874e+08
2.067957953339798003e+07 1.802798809038247764e+08
2.068137963607323915e+07 1.802023306938055456e+08
2.068317973874850199e+07 1.801247927554755807e+08
2.068497984142376110e+07 1.800472671039900780e+08
2.068677994409902394e+07 1.799697537545160055e+08
2.068858004677428305e+07 1.798922527222324610e+08
2.069038014944954589e+07 1.798147640223306119e+08
2.069218025212480500e+07 1.797372876700137556e+08
2.069398035480006784e+07 1.796598236804975271e+08
2.069578045747532696e+07 1.795823720690099001e+08
2.069758056015058979e+07 1.795049328507912755e+08
2.069938066282584891e+07 1.794275060410946012e+08
2.070118076550111175e+07 1.793500916551854312e+08
2.070298086817637086e+07 1.792726897083421052e+08
2.070478097085163370e+07 1.791953002158556879e+08
2.070658107352689281e+07 1.791179231930302382e+08
2.070838117620215565e+07 1.790405586551827490e+08
2.071018127887741476e+07 1.789632066176433563e+08
2.071198138155267760e+07 1.788858670957554579e+08
2.071378148422793671e+07 1.788085401048756540e+08
2.071558158690319955e+07 1.787312256603740156e+08
2.071738168957845867e+07 1.786539237776342034e+08
2.071918179225372151e+07 1.785766344720533788e+08
2.072098189492898062e+07 1.784993577590425611e+08
2.072278199760424346e+07 1.784220936540265381e+08
2.072458210027950257e+07 1.783448421724440753e+08
2.072638220295476541e+07 1.782676033297480643e+08
2.072818230563002452e+07 1.781903771414054632e+08
2.072998240830528736e+07 1.781131636228976846e+08
2.073178251098054647e+07 1.780359627897204459e+08
2.073358261365580931e+07 1.779587746573840380e+08
2.073538271633106843e+07 1.778815992414134443e+08
2.073718281900633126e+07 1.778044365573484004e+08
2.073898292168159038e+07 1.777272866207435131e+08
2.074078302435685322e+07 1.776501494471685290e+08
2.074258312703211233e+07 1.775730250522081852e+08
2.074438322970737517e+07 1.774959134514626265e+08
2.074618333238263428e+07 1.774188146605474055e+08
2.074798343505789712e+07 1.773417286950935423e+08
2.074978353773315623e+07 1.772646555707478523e+08
2.075158364040841907e+07 1.771875953031727970e+08
2.075338374308367819e+07 1.771105479080469012e+08
2.075518384575894102e+07 1.770335134010647237e+08
2.075698394843420014e+07 1.769564917979370356e+08
2.075878405110946298e+07 1.768794831143909395e+08
2.076058415378472209e+07 1.768024873661700785e+08
2.076238425645998493e+07 1.767255045690346658e+08
2.076418435913524404e+07 1.766485347387617230e+08
2.076598446181050688e+07 1.765715778911451697e+08
2.076778456448576599e+07 1.764946340419959724e+08
2.076958466716102883e+07 1.764177032071422935e+08
2.077138476983628795e+07 1.763407854024296999e+08
2.077318487251155078e+07 1.762638806437211633e+08
2.077498497518680990e+07 1.761869889468974173e+08
2.077678507786207274e+07 1.761101103278567791e+08
2.077858518053733185e+07 1.760332448025158048e+08
2.078038528321259469e+07 1.759563923868088424e+08
2.078218538588785380e+07 1.758795530966886878e+08
2.078398548856311664e+07 1.758027269481264055e+08
2.078578559123837575e+07 1.757259139571116865e+08
2.078758569391363859e+07 1.756491141396529377e+08
2.078938579658889771e+07 1.755723275117773414e+08
2.079118589926416054e+07 1.754955540895311534e+08
2.079298600193941966e+07 1.754187938889797926e+08
2.079478610461468250e+07 1.753420469262080193e+08
2.079658620728994161e+07 1.752653132173199952e+08
2.079838630996520445e+07 1.751885927784397006e+08
2.080018641264046356e+07 1.751118856257107556e+08
2.080198651531572640e+07 1.750351917752968073e+08
2.080378661799098551e+07 1.749585112433816195e+08
2.080558672066624835e+07 1.748818440461693108e+08
2.080738682334150746e+07 1.748051901998843253e+08
2.080918692601677030e+07 1.747285497207718492e+08
2.081098702869202942e+07 1.746519226250977218e+08
2.081278713136729226e+07 1.745753089291488230e+08
2.081458723404255137e+07 1.744987086492330134e+08
2.081638733671781421e+07 1.744221218016795516e+08
2.081818743939307332e+07 1.743455484028390050e+08
2.081998754206833616e+07 1.742689884690836668e+08
2.082178764474359527e+07 1.741924420168074369e+08
2.082358774741885811e+07 1.741159090624262393e+08
2.082538785009411722e+07 1.740393896223780513e+08
2.082718795276938006e+07 1.739628837131230831e+08
2.082898805544463918e+07 1.738863913511440158e+08
2.083078815811990201e+07 1.738099125529460311e+08
2.083258826079516113e+07 1.737334473350571096e+08
2.083438836347042397e+07 1.736569957140281498e+08
2.083618846614568308e+07 1.735805577064330876e+08
2.083798856882094592e+07 1.735041333288691640e+08
2.083978867149620503e+07 1.734277225979569256e+08
2.084158877417146787e+07 1.733513255303406119e+08
2.084338887684672698e+07 1.732749421426880956e+08
2.084518897952198982e+07 1.731985724516911507e+08
2.084698908219724894e+07 1.731222164740656614e+08
2.084878918487251177e+07 1.730458742265517414e+08
2.085058928754777089e+07 1.729695457259138823e+08
2.085238939022303373e+07 1.728932309889411032e+08
2.085418949289829284e+07 1.728169300324471295e+08
2.085598959557355568e+07 1.727406428732706010e+08
2.085778969824881479e+07 1.726643695282751620e+08
2.085958980092407763e+07 1.725881100143497288e+08
2.086138990359933674e+07 1.725118643484084010e+08
2.086319000627459958e+07 1.724356325473910272e+08
2.086499010894985870e+07 1.723594146282629371e+08
2.086679021162512153e+07 1.722832106080153883e+08
2.086859031430038065e+07 1.722070205036656260e+08
2.087039041697564349e+07 1.721308443322570026e+08
2.087219051965090260e+07 1.720546821108592153e+08
2.087399062232616544e+07 1.719785338565684259e+08
2.087579072500142455e+07 1.719023995865073204e+08
2.087759082767668739e+07 1.718262793178254366e+08
2.087939093035194650e+07 1.717501730676992536e+08
2.088119103302720934e+07 1.716740808533322513e+08
2.088299113570246845e+07 1.715980026919551492e+08
2.088479123837773129e+07 1.715219386008260250e+08
2.088659134105299041e+07 1.714458885972305536e+08
2.088839144372825325e+07 1.713698526984819472e+08
2.089019154640351236e+07 1.712938309219213128e+08
2.089199164907877520e+07 1.712178232849177122e+08
2.089379175175403431e+07 1.711418298048682511e+08
2.089559185442929715e+07 1.710658504991983175e+08
2.089739195710455626e+07 1.709898853853617311e+08
2.089919205977981910e+07 1.709139344808407128e+08
2.090099216245507821e+07 1.708379978031461835e+08
2.090279226513034105e+07 1.707620753698180020e+08
2.090459236780560017e+07 1.706861671984247565e+08
2.090639247048086300e+07 1.706102733065642118e+08
2.090819257315612212e+07 1.705343937118633389e+08
2.090999267583138496e+07 1.704585284319784045e+08
2.091179277850664407e+07 1.703826774845951498e+08
2.091359288118190691e+07 1.703068408874289393e+08
2.091539298385716602e+07 1.702310186582248211e+08
2.091719308653242886e+07 1.701552108147576749e+08
2.091899318920768797e+07 1.700794173748323917e+08
2.092079329188294709e+07 1.700036383562839329e+08
2.092259339455820993e+07 1.699278737769774497e+08
2.092439349723346904e+07 1.698521236548084915e+08
2.092619359990873188e+07 1.697763880077029765e+08
2.092799370258399099e+07 1.697006668536174595e+08
2.092979380525925383e+07 1.696249602105390728e+08
2.093159390793451294e+07 1.695492680964859128e+08
2.093339401060977578e+07 1.694735905295067728e+08
2.093519411328503489e+07 1.693979275276816487e+08
2.093699421596029773e+07 1.693222791091215014e+08
2.093879431863555685e+07 1.692466452919685841e+08
2.094059442131081969e+07 1.691710260943965316e+08
2.094239452398607880e+07 1.690954215346103311e+08
2.094419462666134164e+07 1.690198316308465600e+08
2.094599472933660075e+07 1.689442564013733268e+08
2.094779483201186359e+07 1.688686958644905984e+08
2.094959493468712270e+07 1.687931500385300219e+08
2.095139503736238554e+07 1.687176189418553412e+08
2.095319514003764465e+07 1.686421025928621590e+08
2.095499524271290749e+07 1.685666010099782050e+08
2.095679534538816661e+07 1.684911142116633952e+08
2.095859544806342945e+07 1.684156422164100111e+08
2.096039555073868856e+07 1.683401850427424908e+08
2.096219565341395140e+07 1.682647427092179060e+08
2.096399575608921051e+07 1.681893152344257236e+08
2.096579585876447335e+07 1.681139026369880438e+08
2.096759596143973246e+07 1.680385049355596304e+08
2.096939606411499530e+07 1.679631221488279998e+08
2.097119616679025441e+07 1.678877542955134511e+08
2.097299626946551725e+07 1.678124013943692446e+08
2.097479637214077637e+07 1.677370634641815126e+08
2.097659647481603920e+07 1.676617405237694979e+08
2.097839657749129832e+07 1.675864325919854343e+08
2.098019668016656116e+07 1.675111396877148151e+08
2.098199678284182027e+07 1.674358618298762739e+08
2.098379688551708311e+07 1.673605990374217033e+08
2.098559698819234222e+07 1.672853513293364346e+08
2.098739709086760506e+07 1.672101187246390581e+08
2.098919719354286417e+07 1.671349012423816621e+08
2.099099729621812701e+07 1.670596989016498625e+08
2.099279739889338613e+07 1.669845117215627432e+08
2.099459750156864896e+07 1.669093397212730348e+08
2.099639760424390808e+07 1.668341829199671149e+08
2.099819770691917092e+07 1.667590413368650079e+08
2.099999780959443003e+07 1.666839149912204742e+08
2.100179791226969287e+07 1.666088039023211002e+08
2.100359801494495198e+07 1.665337080894881785e+08
2.100539811762021482e+07 1.664586275720769167e+08
2.100719822029547393e+07 1.663835623694764376e+08
2.100899832297073677e+07 1.663085125011096895e+08
2.101079842564599589e+07 1.662334779864336252e+08
2.101259852832125872e+07 1.661584588449391723e+08
2.101439863099651784e+07 1.660834550961512923e+08
2.101619873367178068e+07 1.660084667596289515e+08
2.101799883634703979e+07 1.659334938549651802e+08
2.101979893902230263e+07 1.658585364017871320e+08
2.102159904169756174e+07 1.657835944197560251e+08
2.102339914437282458e+07 1.657086679285672307e+08
2.102519924704808369e+07 1.656337569479503632e+08
2.102699934972334653e+07 1.655588614976690114e+08
2.102879945239860564e+07 1.654839815975211561e+08
2.103059955507386848e+07 1.654091172673388422e+08
2.103239965774912760e+07 1.653342685269884169e+08
2.103419976042439044e+07 1.652594353963703811e+08
2.103599986309964955e+07 1.651846178954195380e+08
2.103779996577491239e+07 1.651098160441049635e+08
2.103960006845017150e+07 1.650350298624298871e+08
2.104140017112543434e+07 1.649602593704318404e+08
2.104320027380069345e+07 1.648855045881827176e+08
2.104500037647595629e+07 1.648107655357885659e+08
2.104680047915121540e+07 1.647360422333897650e+08
2.104860058182647824e+07 1.646613347011609972e+08
2.105040068450173736e+07 1.645866429593110979e+08
2.105220078717700019e+07 1.645119670280833840e+08
2.105400088985225931e+07 1.644373069277552068e+08
2.105580099252752215e+07 1.643626626786383390e+08
2.105760109520278126e+07 1.642880343010787964e+08
2.105940119787804410e+07 1.642134218154568672e+08
2.106120130055330321e+07 1.641388252421869934e+08
2.106300140322856605e+07 1.640642446017180085e+08
2.106480150590382516e+07 1.639896799145327806e+08
2.106660160857908800e+07 1.639151312011486292e+08
2.106840171125434712e+07 1.638405984821168482e+08
2.107020181392960995e+07 1.637660817780231535e+08
2.107200191660486907e+07 1.636915811094872952e+08
2.107380201928013191e+07 1.636170964971632063e+08
2.107560212195539102e+07 1.635426279617390335e+08
2.107740222463065386e+07 1.634681755239370167e+08
2.107920232730591297e+07 1.633937392045135796e+08
2.108100242998117581e+07 1.633193190242591202e+08
2.108280253265643492e+07 1.632449150039982498e+08
2.108460263533169776e+07 1.631705271645895839e+08
2.108640273800695688e+07 1.630961555269257426e+08
2.108820284068221971e+07 1.630218001119334698e+08
2.109000294335747883e+07 1.629474609405733943e+08
2.109180304603274167e+07 1.628731380338402092e+08
2.109360314870800078e+07 1.627988314127625525e+08
2.109540325138326362e+07 1.627245410984028876e+08
2.109720335405852273e+07 1.626502671118577421e+08
2.109900345673378557e+07 1.625760094742573798e+08
2.110080355940904468e+07 1.625017682067659795e+08
2.110260366208430752e+07 1.624275433305815756e+08
2.110440376475956663e+07 1.623533348669359386e+08
2.110620386743482947e+07 1.622791428370946646e+08
2.110800397011008859e+07 1.622049672623570263e+08
2.110980407278535143e+07 1.621308081640560627e+08
2.111160417546061054e+07 1.620566655635585189e+08
2.111340427813587338e+07 1.619825394822647572e+08
2.111520438081113249e+07 1.619084299416087568e+08
2.111700448348639533e+07 1.618343369630580842e+08
2.111880458616165444e+07 1.617602605681139529e+08
2.112060468883691728e+07 1.616862007783109844e+08
2.112240479151217639e+07 1.616121576152173877e+08
2.112420489418743923e+07 1.615381311004348397e+08
2.112600499686269835e+07 1.614641212555984259e+08
2.112780509953796118e+07 1.613901281023766696e+08
2.112960520221322030e+07 1.613161516624714434e+08
2.113140530488848314e+07 1.612421919576179683e+08
2.113320540756374225e+07 1.611682490095848143e+08
2.113500551023900509e+07 1.610943228401737213e+08
2.113680561291426420e+07 1.610204134712198377e+08
2.113860571558952704e+07 1.609465209245913327e+08
2.114040581826478615e+07 1.608726452221897244e+08
2.114220592094004899e+07 1.607987863859495819e+08
2.114400602361530811e+07 1.607249444378385842e+08
2.114580612629057094e+07 1.606511193998575211e+08
2.114760622896583006e+07 1.605773112940402031e+08
2.114940633164109290e+07 1.605035201424534619e+08
2.115120643431635201e+07 1.604297459671971202e+08
2.115300653699161485e+07 1.603559887904039323e+08
2.115480663966687396e+07 1.602822486342395246e+08
2.115660674234213680e+07 1.602085255209024549e+08
2.115840684501739591e+07 1.601348194726240933e+08
2.116020694769265875e+07 1.600611305116686225e+08
2.116200705036791787e+07 1.599874586603330374e+08
2.116380715304318070e+07 1.599138039409470558e+08
2.116560725571843982e+07 1.598401663758731186e+08
2.116740735839370266e+07 1.597665459875062704e+08
2.116920746106896177e+07 1.596929427982742488e+08
2.117100756374422461e+07 1.596193568306375146e+08
2.117280766641948372e+07 1.595457881070889235e+08
2.117460776909474656e+07 1.594722366501540542e+08
2.117640787177000567e+07 1.593987024823908210e+08
2.117820797444526851e+07 1.593251856263898015e+08
2.118000807712052763e+07 1.592516861047739387e+08
2.118180817979579046e+07 1.591782039401985705e+08
2.118360828247104958e+07 1.591047391553515494e+08
2.118540838514631242e+07 1.590312917729529440e+08
2.118720848782157153e+07 1.589578618157552779e+08
